No protocol specified
[32m[I 2022-04-13 11:43:56,700][0m A new study created in memory with name: no-name-5c911470-f42c-4c1b-99d7-65d995f09833[0m
[32m[I 2022-04-13 11:56:24,695][0m Trial 119 finished with value: 0.8712222344878808 and parameters: {'n_estimators': 635, 'min_samples_split': 0.26016608069093555, 'min_samples_leaf': 0.04314001629154568, 'min_weight_fraction_leaf': 0.009610436400611228, 'max_features': 0.6698548439356911, 'bootstrap': False, 'max_samples': 0.620607799612943}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:56:37,982][0m Trial 120 finished with value: 0.8692013911008356 and parameters: {'n_estimators': 663, 'min_samples_split': 0.31207287690461605, 'min_samples_leaf': 0.058572168224676875, 'min_weight_fraction_leaf': 0.037773340668791615, 'max_features': 0.6382497841507369, 'bootstrap': False, 'max_samples': 0.7171078367928216}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:56:52,594][0m Trial 121 finished with value: 0.8743870639664669 and parameters: {'n_estimators': 735, 'min_samples_split': 0.24323398674153687, 'min_samples_leaf': 0.04183654308339522, 'min_weight_fraction_leaf': 0.04786997455853074, 'max_features': 0.5439744402846036, 'bootstrap': False, 'max_samples': 0.6794213011447052}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:57:05,133][0m Trial 122 finished with value: 0.8684744216112943 and parameters: {'n_estimators': 596, 'min_samples_split': 0.27203338098685287, 'min_samples_leaf': 0.02194174693117586, 'min_weight_fraction_leaf': 0.024470787356654186, 'max_features': 0.541325047208375, 'bootstrap': False, 'max_samples': 0.6627839546130775}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:57:12,455][0m Trial 123 finished with value: 0.8047621678298974 and parameters: {'n_estimators': 739, 'min_samples_split': 0.2438571590977307, 'min_samples_leaf': 0.35475302639954986, 'min_weight_fraction_leaf': 0.0015131654781455478, 'max_features': 0.5848586173376421, 'bootstrap': False, 'max_samples': 0.6226789213584458}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:57:22,502][0m Trial 124 finished with value: 0.8737097581503541 and parameters: {'n_estimators': 548, 'min_samples_split': 0.2377404348747596, 'min_samples_leaf': 0.04452944802067835, 'min_weight_fraction_leaf': 0.044722178771504015, 'max_features': 0.5445653035914062, 'bootstrap': False, 'max_samples': 0.6759032645449504}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:57:32,195][0m Trial 125 finished with value: 0.8717241691779327 and parameters: {'n_estimators': 562, 'min_samples_split': 0.23872270085583924, 'min_samples_leaf': 0.07006163673512308, 'min_weight_fraction_leaf': 0.016965045701458244, 'max_features': 0.5499334813368231, 'bootstrap': False, 'max_samples': 0.669323547468122}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:57:48,054][0m Trial 126 finished with value: 0.8743562041737155 and parameters: {'n_estimators': 893, 'min_samples_split': 0.2542878492109559, 'min_samples_leaf': 0.044709557186111394, 'min_weight_fraction_leaf': 0.046991954889240004, 'max_features': 0.6231606940232314, 'bootstrap': False, 'max_samples': 0.5852653651842684}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:58:04,212][0m Trial 127 finished with value: 0.8718020095263705 and parameters: {'n_estimators': 894, 'min_samples_split': 0.2532191219656005, 'min_samples_leaf': 0.04541450837885723, 'min_weight_fraction_leaf': 0.07575811033626144, 'max_features': 0.6233269611268067, 'bootstrap': False, 'max_samples': 0.5806020074819876}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:58:18,616][0m Trial 128 finished with value: 0.8697420332506847 and parameters: {'n_estimators': 997, 'min_samples_split': 0.26932412943462347, 'min_samples_leaf': 0.09572108599787604, 'min_weight_fraction_leaf': 0.049711568846025636, 'max_features': 0.5730902312894206, 'bootstrap': False, 'max_samples': 0.6882882567871407}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:58:33,080][0m Trial 129 finished with value: 0.8696622862520691 and parameters: {'n_estimators': 808, 'min_samples_split': 0.2264288943403068, 'min_samples_leaf': 0.05948535215985078, 'min_weight_fraction_leaf': 0.05885821472759026, 'max_features': 0.5295579050735584, 'bootstrap': False, 'max_samples': 0.7151447799641452}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:58:41,508][0m Trial 130 finished with value: 0.8742581328457568 and parameters: {'n_estimators': 437, 'min_samples_split': 0.27758573469235104, 'min_samples_leaf': 0.051031644337450194, 'min_weight_fraction_leaf': 0.03153884665534167, 'max_features': 0.5952250136373478, 'bootstrap': False, 'max_samples': 0.770253959650937}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:58:50,788][0m Trial 131 finished with value: 0.8745028981602212 and parameters: {'n_estimators': 420, 'min_samples_split': 0.26366149926962645, 'min_samples_leaf': 0.050293038879083554, 'min_weight_fraction_leaf': 0.03473218499051336, 'max_features': 0.6461174364859872, 'bootstrap': False, 'max_samples': 0.7573917419834915}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:58:58,820][0m Trial 132 finished with value: 0.8656220435311299 and parameters: {'n_estimators': 407, 'min_samples_split': 0.2609349223659574, 'min_samples_leaf': 0.07883144647666135, 'min_weight_fraction_leaf': 0.02938245397200206, 'max_features': 0.6490796260968379, 'bootstrap': False, 'max_samples': 0.7732714345257408}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:59:10,083][0m Trial 133 finished with value: 0.8707447990460162 and parameters: {'n_estimators': 507, 'min_samples_split': 0.24982816341933828, 'min_samples_leaf': 0.05131004811980208, 'min_weight_fraction_leaf': 0.0353498447242717, 'max_features': 0.683731491990644, 'bootstrap': False, 'max_samples': 0.8183170024654016}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:59:19,184][0m Trial 134 finished with value: 0.8735963511970166 and parameters: {'n_estimators': 458, 'min_samples_split': 0.26604996948655185, 'min_samples_leaf': 0.040931556436055005, 'min_weight_fraction_leaf': 0.022534004065933463, 'max_features': 0.6248750521885149, 'bootstrap': False, 'max_samples': 0.7414287208843828}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:59:27,564][0m Trial 135 finished with value: 0.8752870832313857 and parameters: {'n_estimators': 460, 'min_samples_split': 0.2830521907489072, 'min_samples_leaf': 0.06402839674354675, 'min_weight_fraction_leaf': 0.015035280012556277, 'max_features': 0.595758500553598, 'bootstrap': False, 'max_samples': 0.7381366423694263}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:59:35,038][0m Trial 136 finished with value: 0.8548199644532337 and parameters: {'n_estimators': 435, 'min_samples_split': 0.287645234531856, 'min_samples_leaf': 0.17742370069200492, 'min_weight_fraction_leaf': 0.06544450700812907, 'max_features': 0.5742946923658085, 'bootstrap': False, 'max_samples': 0.745323992425809}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:59:41,752][0m Trial 137 finished with value: 0.8285004693906641 and parameters: {'n_estimators': 458, 'min_samples_split': 0.30327137556306366, 'min_samples_leaf': 0.15680125263627315, 'min_weight_fraction_leaf': 0.310234146523479, 'max_features': 0.7075313432656241, 'bootstrap': False, 'max_samples': 0.835623863778927}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:59:50,405][0m Trial 138 finished with value: 0.8716210190083118 and parameters: {'n_estimators': 492, 'min_samples_split': 0.27551591888986, 'min_samples_leaf': 0.07025177509666167, 'min_weight_fraction_leaf': 0.045460504910386404, 'max_features': 0.5930107166705567, 'bootstrap': False, 'max_samples': 0.785229423348486}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 11:59:58,335][0m Trial 139 finished with value: 0.8703146947707274 and parameters: {'n_estimators': 380, 'min_samples_split': 0.28281869682717015, 'min_samples_leaf': 0.03377003870961063, 'min_weight_fraction_leaf': 0.014231326983967011, 'max_features': 0.6220838693544893, 'bootstrap': False, 'max_samples': 0.7534628908272064}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:00:05,757][0m Trial 140 finished with value: 0.8327537900974054 and parameters: {'n_estimators': 417, 'min_samples_split': 0.31113590565952515, 'min_samples_leaf': 0.21355553757787973, 'min_weight_fraction_leaf': 0.05512256567465949, 'max_features': 0.6585458961602334, 'bootstrap': True, 'max_samples': 0.8766455545407404, 'oob_score': True}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:00:14,884][0m Trial 141 finished with value: 0.8719313501189937 and parameters: {'n_estimators': 518, 'min_samples_split': 0.2477980375179784, 'min_samples_leaf': 0.05666721323264305, 'min_weight_fraction_leaf': 0.011696420274562296, 'max_features': 0.6079838986227849, 'bootstrap': False, 'max_samples': 0.7366997955521828}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:00:23,747][0m Trial 142 finished with value: 0.8735963511970166 and parameters: {'n_estimators': 459, 'min_samples_split': 0.26552067473358626, 'min_samples_leaf': 0.0424888094281078, 'min_weight_fraction_leaf': 0.03767089017822895, 'max_features': 0.5626048080510758, 'bootstrap': False, 'max_samples': 0.6296639502774868}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:00:33,644][0m Trial 143 finished with value: 0.8735963511970166 and parameters: {'n_estimators': 465, 'min_samples_split': 0.270156529153651, 'min_samples_leaf': 0.041395960742479726, 'min_weight_fraction_leaf': 0.03466995259765084, 'max_features': 0.554557364750086, 'bootstrap': False, 'max_samples': 0.6333745719791233}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:00:41,589][0m Trial 144 finished with value: 0.8697771385627536 and parameters: {'n_estimators': 480, 'min_samples_split': 0.32380663289868367, 'min_samples_leaf': 0.06744414154849028, 'min_weight_fraction_leaf': 0.03868147499322848, 'max_features': 0.5130279820755874, 'bootstrap': False, 'max_samples': 0.6348776830500706}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:00:48,386][0m Trial 145 finished with value: 0.8483946756594468 and parameters: {'n_estimators': 464, 'min_samples_split': 0.2949603424328925, 'min_samples_leaf': 0.04915006713190239, 'min_weight_fraction_leaf': 0.03444633843461105, 'max_features': 0.012841126379321055, 'bootstrap': False, 'max_samples': 0.5867093398777904}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:00:57,601][0m Trial 146 finished with value: 0.8709826613911436 and parameters: {'n_estimators': 452, 'min_samples_split': 0.2656754028019156, 'min_samples_leaf': 0.030606453551696486, 'min_weight_fraction_leaf': 0.06914742485118508, 'max_features': 0.5618984241997933, 'bootstrap': False, 'max_samples': 0.5502979569541022}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:01:04,282][0m Trial 147 finished with value: 0.8583269832935096 and parameters: {'n_estimators': 441, 'min_samples_split': 0.27759955354469684, 'min_samples_leaf': 0.013007574603485405, 'min_weight_fraction_leaf': 0.17637351387993078, 'max_features': 0.49704721452623724, 'bootstrap': False, 'max_samples': 0.5961855974401983}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:01:21,073][0m Trial 148 finished with value: 0.8738473184683127 and parameters: {'n_estimators': 881, 'min_samples_split': 0.2533656534557116, 'min_samples_leaf': 0.04055750795355623, 'min_weight_fraction_leaf': 0.05226212984196888, 'max_features': 0.5613091512716598, 'bootstrap': False, 'max_samples': 0.6346994824293162}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:01:35,766][0m Trial 149 finished with value: 0.8699034087107375 and parameters: {'n_estimators': 828, 'min_samples_split': 0.255598566681832, 'min_samples_leaf': 0.08596614631214008, 'min_weight_fraction_leaf': 0.05493266762962688, 'max_features': 0.5878530186600801, 'bootstrap': False, 'max_samples': 0.6790810458075475}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:01:53,421][0m Trial 150 finished with value: 0.8723875285667188 and parameters: {'n_estimators': 951, 'min_samples_split': 0.22324501842673564, 'min_samples_leaf': 0.0330193866647745, 'min_weight_fraction_leaf': 0.04521517534136934, 'max_features': 0.5452294640981827, 'bootstrap': False, 'max_samples': 0.6269379576836195}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:02:00,610][0m Trial 151 finished with value: 0.8724332852562282 and parameters: {'n_estimators': 351, 'min_samples_split': 0.27048635026795814, 'min_samples_leaf': 0.04321561291486661, 'min_weight_fraction_leaf': 0.022986661480082254, 'max_features': 0.568269084449963, 'bootstrap': False, 'max_samples': 0.6475398313120572}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:02:12,678][0m Trial 152 finished with value: 0.8506296220575539 and parameters: {'n_estimators': 879, 'min_samples_split': 0.2532763253921453, 'min_samples_leaf': 0.06206565561667242, 'min_weight_fraction_leaf': 0.20968019972355412, 'max_features': 0.5291415466984754, 'bootstrap': False, 'max_samples': 0.6613351894476172}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:02:19,057][0m Trial 153 finished with value: 0.8726375715960828 and parameters: {'n_estimators': 300, 'min_samples_split': 0.2963223217169072, 'min_samples_leaf': 0.050189224212634186, 'min_weight_fraction_leaf': 0.031752998827357035, 'max_features': 0.5559532386949985, 'bootstrap': False, 'max_samples': 0.9977307351911813}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:02:29,653][0m Trial 154 finished with value: 0.8745028981602212 and parameters: {'n_estimators': 414, 'min_samples_split': 0.26759302857975437, 'min_samples_leaf': 0.02328329920564696, 'min_weight_fraction_leaf': 0.04311060487922402, 'max_features': 0.6309551651273765, 'bootstrap': False, 'max_samples': 0.6061951886038116}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:02:38,352][0m Trial 155 finished with value: 0.8685226908501884 and parameters: {'n_estimators': 413, 'min_samples_split': 0.2862892604957142, 'min_samples_leaf': 0.022247955782695422, 'min_weight_fraction_leaf': 0.07988197540047687, 'max_features': 0.5875977577542735, 'bootstrap': False, 'max_samples': 0.5657423043805285}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:02:47,811][0m Trial 156 finished with value: 0.8738058276008488 and parameters: {'n_estimators': 391, 'min_samples_split': 0.2648988296517375, 'min_samples_leaf': 0.011588537879311592, 'min_weight_fraction_leaf': 0.04739451016942761, 'max_features': 0.6382125758646848, 'bootstrap': False, 'max_samples': 0.6039603880841015}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:02:57,572][0m Trial 157 finished with value: 0.8655802015561782 and parameters: {'n_estimators': 376, 'min_samples_split': 0.25385506886136755, 'min_samples_leaf': 0.010797503382758936, 'min_weight_fraction_leaf': 0.06121881683074031, 'max_features': 0.6292957213691711, 'bootstrap': False, 'max_samples': 0.7009578912570626}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:03:05,691][0m Trial 158 finished with value: 0.874543437716987 and parameters: {'n_estimators': 358, 'min_samples_split': 0.2808383525617213, 'min_samples_leaf': 0.029062613577699046, 'min_weight_fraction_leaf': 0.049453008292020734, 'max_features': 0.6680859033979342, 'bootstrap': False, 'max_samples': 0.7911557983573098}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:03:13,039][0m Trial 159 finished with value: 0.8728873086890132 and parameters: {'n_estimators': 324, 'min_samples_split': 0.27982512723358344, 'min_samples_leaf': 0.026757335630588557, 'min_weight_fraction_leaf': 0.05002918743354613, 'max_features': 0.6701222115037246, 'bootstrap': False, 'max_samples': 0.8255351366881293}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:03:22,684][0m Trial 160 finished with value: 0.8664286958945846 and parameters: {'n_estimators': 399, 'min_samples_split': 0.24495765922182844, 'min_samples_leaf': 0.012137779247599203, 'min_weight_fraction_leaf': 0.07130806146801345, 'max_features': 0.6477419729086005, 'bootstrap': False, 'max_samples': 0.7954550114481951}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:03:31,759][0m Trial 161 finished with value: 0.8721750658418941 and parameters: {'n_estimators': 361, 'min_samples_split': 0.2622247245794023, 'min_samples_leaf': 0.031109264948179834, 'min_weight_fraction_leaf': 0.04349530434347988, 'max_features': 0.6838734796337002, 'bootstrap': False, 'max_samples': 0.6027001147881521}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:03:42,247][0m Trial 162 finished with value: 0.8655267447124914 and parameters: {'n_estimators': 393, 'min_samples_split': 0.27670570668395095, 'min_samples_leaf': 0.02085562564821148, 'min_weight_fraction_leaf': 0.02086593260895776, 'max_features': 0.6253914712446524, 'bootstrap': False, 'max_samples': 0.733660461002111}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:03:49,003][0m Trial 163 finished with value: 0.767307320268665 and parameters: {'n_estimators': 763, 'min_samples_split': 0.28890932084565674, 'min_samples_leaf': 0.415047359458358, 'min_weight_fraction_leaf': 0.37118015836071594, 'max_features': 0.6010451575350443, 'bootstrap': False, 'max_samples': 0.536265908466791}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:03:57,959][0m Trial 164 finished with value: 0.8680344487118046 and parameters: {'n_estimators': 431, 'min_samples_split': 0.30523093638484355, 'min_samples_leaf': 0.03652773755698695, 'min_weight_fraction_leaf': 0.020049995221612785, 'max_features': 0.6459577436892928, 'bootstrap': False, 'max_samples': 0.7723635819280353}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:04:20,621][0m Trial 165 finished with value: 0.8617364824690299 and parameters: {'n_estimators': 867, 'min_samples_split': 0.23303471803272352, 'min_samples_leaf': 0.013042116039316654, 'min_weight_fraction_leaf': 0.05406867787901321, 'max_features': 0.6667955573923166, 'bootstrap': False, 'max_samples': 0.734584933148245}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:04:32,201][0m Trial 166 finished with value: 0.8688703223949734 and parameters: {'n_estimators': 552, 'min_samples_split': 0.25789726720633527, 'min_samples_leaf': 0.05438978682823067, 'min_weight_fraction_leaf': 0.09244897491446674, 'max_features': 0.6261618909626624, 'bootstrap': False, 'max_samples': 0.8525976324904393}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:04:46,742][0m Trial 167 finished with value: 0.8743870639664669 and parameters: {'n_estimators': 711, 'min_samples_split': 0.24313887688381436, 'min_samples_leaf': 0.024107708399021186, 'min_weight_fraction_leaf': 0.04046749829264598, 'max_features': 0.5791829620520375, 'bootstrap': False, 'max_samples': 0.6113834473483015}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:05:00,243][0m Trial 168 finished with value: 0.8674106584305685 and parameters: {'n_estimators': 704, 'min_samples_split': 0.21463156792596622, 'min_samples_leaf': 0.02603376498257874, 'min_weight_fraction_leaf': 0.04431609591451287, 'max_features': 0.6017240023982028, 'bootstrap': True, 'max_samples': 0.6053332808476819, 'oob_score': True}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:05:13,425][0m Trial 169 finished with value: 0.8719313501189937 and parameters: {'n_estimators': 725, 'min_samples_split': 0.24454043975845546, 'min_samples_leaf': 0.002345612312441925, 'min_weight_fraction_leaf': 0.06487028722486707, 'max_features': 0.5821404330722052, 'bootstrap': False, 'max_samples': 0.6754224224833555}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:05:26,128][0m Trial 170 finished with value: 0.8689224246259816 and parameters: {'n_estimators': 676, 'min_samples_split': 0.3507435726152431, 'min_samples_leaf': 0.017799983202605694, 'min_weight_fraction_leaf': 0.030797075306361416, 'max_features': 0.7133217978294217, 'bootstrap': False, 'max_samples': 0.5817267764175358}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:05:45,883][0m Trial 171 finished with value: 0.8673080533493807 and parameters: {'n_estimators': 931, 'min_samples_split': 0.2697536924662011, 'min_samples_leaf': 0.037455456438810056, 'min_weight_fraction_leaf': 0.025980138637169907, 'max_features': 0.6441517281021149, 'bootstrap': False, 'max_samples': 0.7563644543421246}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:05:54,205][0m Trial 172 finished with value: 0.8395742715536898 and parameters: {'n_estimators': 610, 'min_samples_split': 0.2510797637972603, 'min_samples_leaf': 0.04956213962934611, 'min_weight_fraction_leaf': 0.2614343265837904, 'max_features': 0.6130031030365193, 'bootstrap': False, 'max_samples': 0.7836689961591755}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:06:02,878][0m Trial 173 finished with value: 0.869479066169659 and parameters: {'n_estimators': 421, 'min_samples_split': 0.2725354591394367, 'min_samples_leaf': 0.02848248144274849, 'min_weight_fraction_leaf': 0.03797862830067602, 'max_features': 0.5483465591815833, 'bootstrap': False, 'max_samples': 0.6423313056092262}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:06:17,568][0m Trial 174 finished with value: 0.8617364824690299 and parameters: {'n_estimators': 770, 'min_samples_split': 0.23137705331379982, 'min_samples_leaf': 0.06534593896849339, 'min_weight_fraction_leaf': 0.017353710253977365, 'max_features': 0.6894591533142355, 'bootstrap': False, 'max_samples': 0.8109076805849478}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:06:25,774][0m Trial 175 finished with value: 0.871507008086349 and parameters: {'n_estimators': 363, 'min_samples_split': 0.26147143006939866, 'min_samples_leaf': 0.03920863363407143, 'min_weight_fraction_leaf': 0.054987765561620924, 'max_features': 0.5813376861244397, 'bootstrap': False, 'max_samples': 0.6850467915965631}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:06:33,218][0m Trial 176 finished with value: 0.8697273900237332 and parameters: {'n_estimators': 386, 'min_samples_split': 0.2941748278179056, 'min_samples_leaf': 0.05333395817066167, 'min_weight_fraction_leaf': 0.030895099089151896, 'max_features': 0.5265447099665665, 'bootstrap': False, 'max_samples': 0.6263138225017301}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:06:52,506][0m Trial 177 finished with value: 0.8650735241541382 and parameters: {'n_estimators': 841, 'min_samples_split': 0.24226554508948142, 'min_samples_leaf': 0.019243488126204022, 'min_weight_fraction_leaf': 0.01126502323024322, 'max_features': 0.6574850359832064, 'bootstrap': False, 'max_samples': 0.7009609377327306}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:07:03,737][0m Trial 178 finished with value: 0.8748738351372113 and parameters: {'n_estimators': 553, 'min_samples_split': 0.2820767271637289, 'min_samples_leaf': 0.03430158764984478, 'min_weight_fraction_leaf': 0.04462094599493541, 'max_features': 0.6138712840802713, 'bootstrap': False, 'max_samples': 0.7271827589805557}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:07:14,596][0m Trial 179 finished with value: 0.8748738351372113 and parameters: {'n_estimators': 549, 'min_samples_split': 0.2845424859221624, 'min_samples_leaf': 0.007385728742973441, 'min_weight_fraction_leaf': 0.04715078087449476, 'max_features': 0.5962000436489218, 'bootstrap': False, 'max_samples': 0.6649106090774013}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:07:24,552][0m Trial 180 finished with value: 0.8748738351372113 and parameters: {'n_estimators': 511, 'min_samples_split': 0.2869638224311537, 'min_samples_leaf': 0.009290931017833709, 'min_weight_fraction_leaf': 0.045132480737519166, 'max_features': 0.5892081314839045, 'bootstrap': False, 'max_samples': 0.6608155959854749}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:07:34,680][0m Trial 181 finished with value: 0.8748738351372113 and parameters: {'n_estimators': 554, 'min_samples_split': 0.28199049148408367, 'min_samples_leaf': 0.006426509074177836, 'min_weight_fraction_leaf': 0.0497464768131875, 'max_features': 0.578689080527798, 'bootstrap': False, 'max_samples': 0.6619386291000289}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:07:44,614][0m Trial 182 finished with value: 0.8747781975259828 and parameters: {'n_estimators': 509, 'min_samples_split': 0.28373645890446303, 'min_samples_leaf': 0.006161222934272209, 'min_weight_fraction_leaf': 0.06060506674800229, 'max_features': 0.5898758740146004, 'bootstrap': False, 'max_samples': 0.6609416396941413}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:07:54,861][0m Trial 183 finished with value: 0.8719392418327138 and parameters: {'n_estimators': 503, 'min_samples_split': 0.29946280165550915, 'min_samples_leaf': 0.005358212325903016, 'min_weight_fraction_leaf': 0.05368043026411846, 'max_features': 0.5951057015023428, 'bootstrap': False, 'max_samples': 0.6709217174465876}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:08:04,651][0m Trial 184 finished with value: 0.8722761694847649 and parameters: {'n_estimators': 531, 'min_samples_split': 0.2838729217748974, 'min_samples_leaf': 0.00437798067544368, 'min_weight_fraction_leaf': 0.06634782762562971, 'max_features': 0.5883181177125472, 'bootstrap': False, 'max_samples': 0.7191970248424607}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:08:13,577][0m Trial 185 finished with value: 0.8679649410339618 and parameters: {'n_estimators': 488, 'min_samples_split': 0.28820834364831033, 'min_samples_leaf': 0.017834831124533372, 'min_weight_fraction_leaf': 0.07970716491007325, 'max_features': 0.579035916673574, 'bootstrap': False, 'max_samples': 0.6555765879993445}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:08:22,544][0m Trial 186 finished with value: 0.8718277541811723 and parameters: {'n_estimators': 554, 'min_samples_split': 0.3141529692508029, 'min_samples_leaf': 0.02665138827015926, 'min_weight_fraction_leaf': 0.059328531361023625, 'max_features': 0.6098902260190938, 'bootstrap': False, 'max_samples': 0.7090393410243231}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:08:34,112][0m Trial 187 finished with value: 0.8748738351372113 and parameters: {'n_estimators': 582, 'min_samples_split': 0.27856822488215843, 'min_samples_leaf': 0.009684401281369019, 'min_weight_fraction_leaf': 0.04352772443906188, 'max_features': 0.5746121426531098, 'bootstrap': False, 'max_samples': 0.761304842382692}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:08:45,540][0m Trial 188 finished with value: 0.8735971199028748 and parameters: {'n_estimators': 581, 'min_samples_split': 0.30219997545941324, 'min_samples_leaf': 0.0024160994558291293, 'min_weight_fraction_leaf': 0.04052665781506582, 'max_features': 0.6207423923990357, 'bootstrap': False, 'max_samples': 0.7712456413564548}. Best is trial 113 with value: 0.8765162386776881.[0m
[32m[I 2022-04-13 12:08:55,875][0m Trial 189 finished with value: 0.8680696073812634 and parameters: {'n_estimators': 509, 'min_samples_split': 0.3286873958948448, 'min_samples_leaf': 0.010788156261522902, 'min_weight_fraction_leaf': 0.03477165537785222, 'max_features': 0.5700236227827024, 'bootstrap': False, 'max_samples': 0.7293239628225574}. Best is trial 113 with value: 0.8765162386776881.[0m
